neutral,"@SouthwestAir Don't worry, you will! :-)"
negative,@SouthwestAir Yes. Please train your customer service agents with correct protocol.. I should not be receiving different 411 evrytime I call
negative,@SouthwestAir never got any notification that flight 955 was Cancelled Flighted today. Correct phone # and email on file. Not a happy customer.
positive,@SouthwestAir I was just sitting here talking at a tech conference about how awesome you guys are and this rolled across. Luv you guys! #LOL
neutral,@SouthwestAir do you have any flights from NAS-BWI ton March 23?
neutral,@SouthwestAir for my travel I see bz class and get away are sld out. Anytime is available . How do I know how many anytime are available?
neutral,@SouthwestAir can I get some luv with a fallow?
positive,"@SouthwestAir thanks for your attention, I've been flying southwest for 3 years and haven't had this issue in the past."
neutral,@SouthwestAir do you have a pair of tickets to the @Imaginedragons show in Atlanta?! I'd love to go! #DestinationDragons
negative,@SouthwestAir suggestion- shades on the windows @KCIAirport so travelers won't have to watch ur luggage handlers throwing their bags around
neutral,@SouthwestAir please help me get tickets to the @Imaginedragons club show in Atlanta?! #DestinationDragons
neutral,@SouthwestAir Do you perhaps have a pair to the Atlanta show? #prettyplease
negative,"@SouthwestAir your A-list program is a complete JOKE! Your company does not value loyal customers.Time to look for another ""go-to"" airliner"
negative,"@SouthwestAir What's with the pricing cache?! About to book a flight, refreshed the page, &amp; the price jumped from $73 to $159. Ridiculous. 😑"
neutral,@SouthwestAir @Imaginedragons #DestinationDragons Any tix to spare? I wanna go see the show on Friday in LA with my friend @HayleyMad!
negative,@SouthwestAir A-List Pref credit card holder called exclusive # and hung up after on hold for 14 min. What gives???
positive,@SouthwestAir #DestinationDragons @Imaginedragons I'm a HUGE FAN! I would love tix to your show!
neutral,@SouthwestAir following!! My bad.
negative,@SouthwestAir Is your BWI-SJD service seasonal? Wasn't part of extension. Called intl desk. They didn't know. Want to fly in Sept on Sat.
neutral,"@SouthwestAir I have 2d and 3d embossed badges and patches superior to the ones you are currently using. 
http://t.co/3fq3XElbOn"
positive,@SouthwestAir now flying non stop CMH-OAK has me daydreaming about a trip to the bay...especially in this weather. #OhioProbz
negative,@SouthwestAir is awful. They have lost my bag and aren't providing any info. This is day 3 and nothing. #WORSTAIRLINEEVER
negative,"@SouthwestAir if this flight is Cancelled Flighted or delayed any further I expect full compensation for my park ticket, hotel &amp; flight.."
positive,@SouthwestAir yeehaw. You found us another plane.  Thx for listening to me vent.
negative,@SouthwestAir there is a good chance myself nor anyone else in this airport will ever be Flight Booking Problems southwest again..
negative,@SouthwestAir and YOUR costumer service representative lied to me and ensured me the plane would be leaving by 330.. It's scheduled for 455
negative,@SouthwestAir you need to get your act together. You new this morning at 830 our plane was malfunctioning. Yet I've been delayed 3 times ..
negative,@SouthwestAir Report was filed but would like to support some active searching.  Feels pretty passive now.  Info on computer is precious.
negative,@SouthwestAir surprise surprise more delays. Seems to be the norm.  Broken down equipment.
positive,@SouthwestAir AMAZING c/s today by SW thank you SO very much. This is the reason we fly you #southwest
positive,@SouthwestAir thank you for always going above and beyond with your customer service!!!!!! #favoriteairline #luvforSW #southwestAir
neutral,@SouthwestAir yes can do
negative,@SouthwestAir Why doesn't mean TSA PreCheck show up on my mobile boarding pass? My KTN is linked to my account.
positive,"@SouthwestAir great news for @PortColumbusCMH today. Finally, Columbus' top unserved market will have flights."
negative,@SouthwestAir no flights to HRL :( is this a limited route?
positive,"@SouthwestAir is really stepping up their ""service""🐩 http://t.co/VQTyza6Mzu"
negative,@southwestair this inflight WIFI is the absolute worst. I'd be willing to have paid double for dialup speeds...  #Flight7
neutral,@SouthwestAir are there any flights from MSP to HRL in March? I'm looking at 3/19-3/23
negative,@SouthwestAir Yes I know that. Also noticed you offer A list boarding after A60. So your programs are too popular.
negative,@SouthwestAir I pay for a service to be delivered. Whether or not it is your fault shouldn't there be some sort of compensation?
positive,"@SouthwestAir Again, please accept my apologies for my lame, childish tweet. You didn't deserve that, &amp; I remain a LOYAL SW customer!"
positive,"@SouthwestAir I owe you an apology. My tweet was out of frustration, not constructive criticism. I'm a SW fan &amp; LOVE your service!"
neutral,@SouthwestAir wouldn't it be awesome for my first time flying to be #DestinationDragons?!
positive,@SouthwestAir ..just booked trip to Cancun...❤️ no baggage fees..but need to have more flight time options
positive,@SouthwestAir thank you!!! #bringbacktheluvtordu #miami #directflights
neutral,"@SouthwestAir I can easily get to the Atlanta show, I just need tickets, help?!"
negative,"@SouthwestAir, got ""duped"" w/ a connection on 1st flight (sneaky), now u won't give me a seat on an earlier flight w/ availability. Shameful"
neutral,"@SouthwestAir adding direct flights from #Columbus to #Oakland, @BostonLogan 
http://t.co/p8Vcz4XTHM via @DispatchAlerts"
positive,@SouthwestAir That would be great. Thank you! I'll send it over when you follow.
negative,"@SouthwestAir, real sincere apology! Makes my day! Glad to know flying mail is more important than me. Never flying SW again! #badservice"
negative,@SouthwestAir I already follow you and can't DM because u need to follow me back
neutral,@SouthwestAir My DM won't go through but it is 261633561838. Please let me know if you need anything else.
neutral,@SouthwestAir Can someone rebook me? Please direct message me.
negative,"@SouthwestAir, rude customer svc, won't accommodate an earlier flight w/o $400 charge. US Mail takes priority over customers. #badservice"
negative,@SouthwestAir RUDE gate agent. Wholly unacceptable to us &amp; other passengers. Think this will be our last time on sw.
negative,@SouthwestAir having trouble reFlight Booking Problems a Cancelled Flighted flight. no one picking up phones and your site isn't working.
positive,@SouthwestAir @FortuneMagazine Love SW forever😃💕😍⤴⤴
negative,@SouthwestAir please hire an efficiency consultant to manage your PHX baggage checkin. Way to many open kiosks with 100's of ppl waiting
neutral,@SouthwestAir question all.  When will I receive my yearly bonus point accumulation? I think it's around now but not sure.  Thanks! :)
positive,"@SouthwestAir SW rocks, thanks for the reply and the follow. Rebooked earlier flight!"
positive,@SouthwestAir @FortuneMagazine Congrats!
positive,@SouthwestAir @FortuneMagazine well deserved!
neutral,@SouthwestAir please please please choose me to go see @Imaginedragons   #DestinationDragons
positive,@SouthwestAir @FortuneMagazine I always tell everyone to fly Southwest! Congratulations!!!
positive,@SouthwestAir @FortuneMagazine friendliest employees
neutral,@SouthwestAir I got a phishing email claiming to be from Southwest. I can forward to you if you'd like to investigate.
negative,@SouthwestAir Every flight flown by me personally(about two round trips per month) is FULL. Still hard to believe. Fly 8 hours thru ATL?NO
positive,@SouthwestAir @FortuneMagazine Superb choice - SWA. I am a raving fan. They even take stress out of weather-reLate Flightd glitches!  #custexp
neutral,"@southwestair has 22 employees on Social Care Team, 4 staff the Listening Ctr. at any time-rest of spots filled by other areas. #RaganDisney"
positive,@SouthwestAir listening center is open seating just like on their planes. #RaganDisney
negative,@SouthwestAir @jlittle100 Double up with this comment. PHL to anywhere South Florida is GONE GONE GONE. Hello US Air
negative,@SouthwestAir . I don't like the new schedule. No more nonstops from PHL to FLL or PBI? We are not free to move between those cities. Sad.
negative,@SouthwestAir Incredibly frustrating. I emailed but still haven't received a response.
negative,@SouthwestAir I paid for inflight wifi only for it not to work. Download speed was 0.21mbps &amp; I ended up watching the free TV instead.
neutral,@SouthwestAir sure can! Just a second.
negative,@SouthwestAir I wish I would've known so I could've slept 2 hours more and let my friend know not to wait for me after she lands...
positive,"THANKS to @SouthwestAir , I get to go to the #DestinationDragons @Imaginedragons show this weekend in UTAH @VelourLive  !!! #ThankYou"
neutral,@SouthwestAir @FortuneMagazine Congratulations!
neutral,"@SouthwestAir For my Grandma Ella's 80th, she would love a bday greeting from your flight crew! She was a stewardess for Eastern Airlines."
positive,"@SouthwestAir @FortuneMagazine Love u Southwest. You've always been helpful. When I traveled a lot w/my son, infant/toddler, U were great!"
positive,@SouthwestAir @FortuneMagazine Love flying Southwest! Best flight attendants ever!
negative,@SouthwestAir nothing express about your express bag drop at Phoenix Sky Harbor
neutral,@SouthwestAir is it possible to book a refundable trip? Willing to pay extra. This would be for a domestic round trip flight
negative,"@SouthwestAir used to exclusively fly SW, but Late Flightly, direct flights &amp; cheaper costs have me switched. 😔 why...so... few...direct...flights?"
neutral,@SouthwestAir would you be willing to help me surprise my bestfriend with tickets to go see @Imaginedragons? #DestinationDragons Gracias!
neutral,@SouthwestAir MAC computer left on BWI to LA flight on 14th.  Reward for recovery; info important to owner.#HELP #passengers #honesty
positive,"@SouthwestAir @FortuneMagazine I DO like your airlines, congrats! : )"
negative,@SouthwestAir Is there an email address I can send some thoughts to? This experience was really not good &amp; I have some feedback.
positive,@SouthwestAir Southwest is definitely my favorite airline to fly! :D
positive,@SouthwestAir Congratulations!
negative,@SouthwestAir great. My flight is delayed three hours. Now my friend has to wait for me at the airport for hours on her birthday. 😒👎
neutral,@SouthwestAir using social business roadmap to develop intelligent path to embed social across enterprise #RaganDisney
neutral,@SouthwestAir adds new direct flights from #Columbus to Oakland &amp; Boston starting August 2015 #cmh #oak #bos
neutral,@SouthwestAir Is there anyway to pay more to get priority boarding A 1-15?
negative,@SouthwestAir @thirty_lives birthday is the 24th and he's not seeing Imagine Dragons at #DestinationDragons ?
positive,"@SouthwestAir thank you for integrating with Passbook on iOS, it all works so much better now!!!"
negative,@SouthwestAir Is my friend lucky enough to see #DestinationDragons live on his birthday? He's been a fan for years @thirty_lives
neutral,@SouthwestAir I've been a fan of imagine dragons since 2012 and they're my fave band and #DestinationDragons is during my bday can I get tix
neutral,@SouthwestAir Whats up with flight 4464 Ft myers to milwaukee???
neutral,@SouthwestAir My birthday is during #DestinationDragons could I get tix?? http://t.co/07XhCacjax
neutral,@SouthwestAir Please bring back RDU to FLL direct route!  I noticed it is missing starting in Late Flight August!  The flights are always packed!
negative,@SouthwestAir when you enter every contest for #DestinationDragons and lose :(
negative,@SouthwestAir is main supporter of play where Jesus is portrayed as homosexual partner of Judas and who performs a “gay wedding” #boycott
neutral,@SouthwestAir Hi do you know why WN4287 is already delayed until 9:35pm tonight? Thanks !
negative,@SouthwestAir you're giving everyone tix for #DestinationDragons except for me and it's during my birthday!!!!
positive,@SouthwestAir my birthday is during #DestinationDragons and im a huge fan- anyway I can get tickets?
positive,"@SouthwestAir - thanks to the agent boarding 1137, ATL-AUS. Left my wallet on the inbound. He found it for me!"
positive,@SouthwestAir iPhone app now has passbook support! Whoot! It's the little things in life... 😜
neutral,@SouthwestAir Thanks! Will do
neutral,@SouthwestAir If you read my tweet it is a gap in process for folks that take multiple flights in one day.
neutral,@SouthwestAir  do you know where my plane is coming from?  I'm on SW flight 4464 from RSW to MKE
negative,"@SouthwestAir well, it was fun while it lasted. Not happy about the change to redeeming reward points. Won't be loyal anymore."
negative,@SouthwestAir why the delay on Flight 423 BDL to MCO? Need to get to Florida for the ☀️&amp; races in Daytona
positive,"@SouthwestAir aww thanks!! Other than that, love it!"
negative,@SouthwestAir Learn how to give folks on multiple flights the same day boarding position at least if you can't give them  boarding passes.
positive,@SouthwestAir we're here at MCO. Thanks.
neutral,"@SouthwestAir schedule is open through the end of October, got Columbus day wknd in New England for ~50K points for 4! Check your calendar!"
positive,@SouthwestAir the new logo is going to look amazing on the airplanes
neutral,@SouthwestAir I am now a rapids rewards member #lovetotravel #chaching
neutral,@SouthwestAir okay just signed up!
positive,"I appreciate the reply. RT @SouthwestAir: @luxclark We’re so sorry to keep you waiting, Laura. An Agent will be with you shortly...^CB"
neutral,@SouthwestAir booked our flights this morning. Can't wait to move about the country.
positive,@SouthwestAir I love you guys! Had to take a few other airlines this week...makes me love and appreciate y'all so much more! #onlywaytofly
negative,@SouthwestAir I'm getting leathery from the heat on 4251 before I even get to Vegas....
neutral,@SouthwestAir trying to get to Mexico in September! How about affordable nonstop flights????
negative,@SouthwestAir how it feels on flight 4251 http://t.co/JM8gQ1KGrF
negative,@SouthwestAir Stuck on 4251 with the heat blasting to try and thaw the water lines.... Kinda disappointed for my first flight as a RR member
negative,"@SouthwestAir love how ""friendly"" your staff is when asking for updates on delayed flights causing missed connections. #horribleattitudes"
positive,"@SouthwestAir DM sent! Thanks so much for responding! Your response was so timely, I missed it!"
negative,@SouthwestAir hates guitar players. Chgd for oversize AND extra bag on my acoustic guitar. Epic fail.
neutral,@SouthwestAir are passengers automatically rebooked on other flights if original is Cancelled Flighted for weather etc?
negative,"@SouthwestAir Flt 463 San Jose, CA -&gt; Denver, CO. Delayed 2 hrs but easily best flight + touchdown in all my years flying. Keep it up!"
positive,@SouthwestAir Thx Ops Agt Rich Westagard n Flight Att. Nancy @ DEN Airport.Held flight 1027 n even saved seat 4 Bus Select #CustomersFirst!
neutral,@SouthwestAir ugh kicking myself for missing out on #destinationdragons. I need some @Imaginedragons back in my life  http://t.co/sbEhi46bMk
neutral,@SouthwestAir Is there any chance I can get tickets for the Vegas stop? I missed my chance to enter the contest but I love ID to death !
neutral,@southwestair so I saw the promo for A-List when I was on a plane this Monday. I fly two more times in the qualification period. 1/2
neutral,@SouthwestAir hilarious flight attendants on Vegas to Detroit tonight http://t.co/nw7vx7DGMF
neutral,@SouthwestAir @flightspots about time! #mobileboarding is a must!
positive,@SouthwestAir love bridesmaid dancing Can't wait for you to fly into puerto Vallarta and kick united ass!
neutral,"@SouthwestAir @tbuccheriFRNC3E. It takes 13.5 hours to fly from Chicago to Beijing on United, and 12 to fly from Vegas to Omaha on SW..."
positive,@SouthwestAir I ❤️ you! The only airline that understands us military families and our unpredictable changes. Pound it 👊
positive,@SouthwestAir can i get tiks for #DestinationDragons omg id love to! Plz 😱❤️im dying
negative,"@SouthwestAir humor aside, we've been stuck on the plane for two hours at the gate because bags can't be loaded correctly. What gives?"
neutral,@SouthwestAir my PR class would luv to know who's in charge of your Twitter. How many people write your tweets? #gracias
neutral,@SouthwestAir any chance I can get tix for @VelourLive @Imaginedragons? I have been tweeting since January 26 about it #DestinationDragons
neutral,@SouthwestAir inflight entertainment.  Tonight a Willie Nelson impersonator sang for the passengers #peanutsandtoons http://t.co/kCDdOD7uFF
negative,@SouthwestAir had a very rude gate agent at BWI tonight gate B8 after a 6.5hr delay for flight 1172. I think a little training is in order.
positive,Looking forward to using Passbook when I fly  @SouthwestAir in a few weeks!
neutral,@SouthwestAir heard you are saving 30k a year on fuel not carrying around those skymall's #ripskymall
neutral,"@SouthwestAir if a passngr requires wheelchair to gt on plane then sits in an exit row, wld they b physically capable to help in emergency?"
neutral,"@SouthwestAir So there were 134 early-bird check-ins, because I was told there were no flythroughs? Good flight, otherwise ~"
positive,@SouthwestAir Fantastic! Thank you!
negative,@SouthwestAir sat on a plane for 2+ hrs on 2/15! Then we finally took off.. :(
positive,@SouthwestAir - Great flight from Phoenix to Dallas tonight!Great service and ON TIME! Makes @timieyancey very happy! http://t.co/TkVCMhbPim
negative,@SouthwestAir flight Cancelled Flighted tonight and was told I won't receive a travel voucher for the inconvenience. Is that really your policy?
positive,@SouthwestAir you guys are so clever 😃 http://t.co/qn5odUGFqK
negative,@SouthwestAir I fly SWA a lot - ALWAYS purchase EB and NEVER past A30... Rethinking the SWA process.  Very misleading.
positive,@southwestair Amazing view on the approach to LAX tonight. http://t.co/a68d5fULmH
neutral,@SouthwestAir do new flights come out at midnight?
neutral,"@SouthwestAir Looks like 'On February 19, 2015, we will open our schedule for sale through October 30, 2015' - know what time that will be?"
negative,"@SouthwestAir Yes - with extra $77. I wonder what are you going yo loose, if there is room."
neutral,@SouthwestAir do you have all winners for @Imaginedragons #DestinationDragons
negative,"@SouthwestAir have a flight from Oakland to SNA at 7:30, and I asked if I can take 5:30, even there are 5 empty sests. Answer is ""No"". :("
neutral,"@SouthwestAir I had to travel to Savannah, GA, once again, on an airline I don't ""Luv"". When r u going to fly me to Savannah? Pleeeease!!!!"
negative,"@SouthwestAir could care more about their customer, if there is a reasonable request :("
neutral,"@SouthwestAir So I am flying Chicago-LAX-PHX just to go spotting at LAX and PHX airports, then I am flying back to Chicago :)"
positive,"@SouthwestAir Thanks for replying, I sen't my conf #! I love aviation and Southwest and all I wanted for my 18th was to fly SWA for the day!"
negative,@SouthwestAir I am going to stop flying with you.  Delays everytime.  This time due to paperwork?
negative,@SouthwestAir Thnx. Hopefully it's just on the nxt flight up. I've got 3 shows this wknd. Worst case I'll just turn my sweatshirt inside out
positive,@southwestair thanks for taking it up a notch!! leinenkugels #craftbeer #goodflight @ Norfolk… http://t.co/TgSLjjN6g0
positive,"@SouthwestAir thank u for not leaving me 
@me nice job running thru the airport to catch your connecting flight"
negative,@SouthwestAir it keeps saying that mobile boarding passes are unavailable despite having checked in and everything
positive,@SouthwestAir thanks so much for making my night 😀 cannot wait for my trip next week! http://t.co/NbZ45jCd1r
negative,@SouthwestAir why can't you take me to Knoxville?? yall are my fav #help
neutral,@SouthwestAir @Imaginedragons any info on #DestinationDragons ?? me &amp; @sammi_jon3s need to know..
positive,@SouthwestAir filing it now. Thank you for your response.
neutral,@SouthwestAir #DestinationDragons Any word on winners of contest? Any chance for tix for the Provo DestinationDragons show? Fingers Crossed!
positive,@SouthwestAir One heck of an airline http://t.co/CyoOnZfTdC
neutral,@SouthwestAir Thanks!!! :)  It is good to air on the side of caution
negative,"@SouthwestAir I understand weather is not your fault, but as a frequent flyer I expected better customer service. I'll be trying @Delta"
neutral,@SouthwestAir Yay! And are dependents with ID (wife children) eligible to use this discount too? How do you use it over the phone/inperson?
positive,"@SouthwestAir woohoo that just made my day. I looked and just couldn't find that, thank you!"
negative,@SouthwestAir doesn't even have gluten free peanuts. whyyy me??
negative,@SouthwestAir Please update your website
neutral,YO! @InternJohnRadio @mrerickv  give @SouthwestAir their plane back.  They're mad &amp; threatening to take away my Companion Pass. #Luv
negative,"@SouthwestAir @Kaneshow @InternJohnRadio @mrerickv THIS IS EVERYTHING... now, return that jet so we can go to Miami!"
negative,@SouthwestAir where was the inclement weather? Other flights left DCA today and this plane appeared to be coming from AUS.
positive,@SouthwestAir Whoa. Thanks and that's what I wanted to hear! Early flight coming up. Thanks for the reply.
neutral,@SouthwestAir @Imaginedragons  Did they pick someone for Destination Dragons?
neutral,@SouthwestAir Do you anticipate any Cancelled Flightlations for flights out of Nashville tomorrow? Thank you!
positive,@SouthwestAir thx - fingers crossed they are found.
neutral,@SouthwestAir do you have any info about when #DestinationDragons winners will be announced? me &amp; my best friend are hoping to win. thanks!
positive,@SouthwestAir So far so good! http://t.co/16c9ex79Rk
negative,"@SouthwestAir @LeeAnnHealey I was all, yeah sale fares! I got places to fly! Oh damn, right, I live where SWA doesn't fly. #why"
positive,"@SouthwestAir that's why I fly y'all, that personalized service"
neutral,@SouthwestAir k but who won destination dragons
negative,@SouthwestAir it took ages for one snapchat story to load. one. ONE. I will demolish you
negative,@SouthwestAir lost my sunglasses &amp; case on a flight 3933 last night - is there a lost &amp; found?
neutral,"@SouthwestAir snapchat, iMessage, instagram......"
negative,@SouthwestAir your WiFi is shit. fix that up before I jump out of the closest bloody fucking emergency exit.
neutral,@SouthwestAir will do! #heart #flying
negative,@SouthwestAir I am trying to book another flight and apply my credits that I had from another flight but I can't find them.
negative,@SouthwestAir So frustrated with my experience with #Southwest. 18 hours trapped in Denver bc of mechanical problems. #worstcustomerservice
positive,@SouthwestAir awesome. thank you!
negative,@SouthwestAir we've now lost a whole day of our honeymoon... Very disappointed and frustrated with everything.
negative,"@SouthwestAir are bicycles that the 62"", 50lbs criteria free or bikes are automatically $75/each way? The FAQ page isn't very clear to me."
neutral,@SouthwestAir is there a way to DM you?
negative,@SouthwestAir was wondering is there a reason why customer service is so busy? Been on hold past few days for many hours No answer Help plz
positive,@SouthwestAir @ PIT- Gate A1! Big shout out to the lady trying to track him down!
positive,@SouthwestAir - I just had a great experience with your customer service team. Thank you! #LuvSW A-list
positive,@SouthwestAir is there a way to know who checked my bag on the curb? She was awesome!!! And want to be sure she gets a high five!
neutral,@SouthwestAir yall still fly in the cold right?
negative,"@SouthwestAir pls help me get this resolved &amp; reimbursement made.  gracias, rico; pls send me private msg with phone number or email address"
positive,@SouthwestAir thank you for handling this for me. Glad Southwest cares about what it's flyers think!
positive,Bingo! “@SouthwestAir: Thank you for bringing this to our attention. We'll be happy to reach out to Noah so we can make this right. ^MR”
neutral,"@SouthwestAir oops, Sorry, Done,"
negative,@SouthwestAir TSA Pre isn't showing up on my boarding passes and I've followed all of the steps. Please help.
neutral,@SouthwestAir I would but you need to follow me first ;-)
neutral,@SouthwestAir I'm not sure I did the messaging part right. Please let me know if you received it.
positive,@SouthwestAir love..luv the addition of the passbook option.
positive,@SouthwestAir thanks for the follow up. So glad to get my bag back.
neutral,"@SouthwestAir Denver to Phoenix, I think we're finally getting ready to take off."
neutral,"@southwestair is your companion pass broken today? 
purchase.error.INVALID_LOYALTY_MEMBER_ACCOUNT_STATUS (SW900001-vyiL1XKlROG24fS-918j_A)"
negative,@SouthwestAir if you guys fuck this up again  I will never forgive you
negative,@SouthwestAir I'm smashed into a window by the giant guest sitting next to me. #4386. No way this guy should have been given 1 seat.
negative,@SouthwestAir I'm miserable on your Orlando to Vegas nonstop right now. How big must a guest be for u to require 2 seats?  I'm in 1A btw.
positive,@SouthwestAir amazing service by your SW stewardesses! From den to Cun and from CUN to Atl and atl to lax. Thank u!
neutral,@SouthwestAir did you pick the winners for the #DestinationDragons ?? #87yearsLate Flightr #maybeijustlost #whyyounoloveme
positive,@SouthwestAir @love_dragonss lol I'm sorry I'm just seeing this now but LAUREN OH MY GOD AHHHH
negative,@SouthwestAir bad weather and multiple Cancelled Flighted flights has us all scared!  Noted for next time.
positive,@SouthwestAir once or twice a year. Hard to get vacation time from work sometimes. But love flying with you guys!
positive,@SouthwestAir JUST GAVE ME TICKETS TO SEE @Imaginedragons  AT @VelourLive ON SATURDAY. I CAN'T EVEN RIGHT NOW HAHA. THANK YOU!!!!
negative,"@SouthwestAir doesn't want to deal with me, but the world might want to know how they are treating their customers: http://t.co/sKKewqhssG"
negative,@SouthwestAir So I guess you can get to the airport too early!  Need to wait 10mins to checkin. Really?
positive,@SouthwestAir @taylormdowns We share that value in common. :)
neutral,"@SouthwestAir Is the 1,750 bonus at 1800Flowers still on or did it expire 2/14/15?"
positive,@SouthwestAir @karajusto OK we will! Thank you!!!
neutral,@SouthwestAir 8FKQW is the conf #. Thanks for the reply
negative,@SouthwestAir #worstthingever 2days Late Flightr our lost bag was fedexed somewhere. Do you know where cause we don't &amp; it was delivered somewhere
neutral,@SouthwestAir App Updated With #Passbook Support http://t.co/WrWqrUblPs via @ubergizmo
negative,"@SouthwestAir how do i know that my information is not found on other people's account?  I can see someone else's reservation, rr # and trip"
negative,@SouthwestAir I don't have a conference number.  I spoke with Courtney in Texas and David before that. they finally fixed mine after an hour
neutral,@SouthwestAir Any possible chance of SWA bringing back service between LGA-BWI? It would make it much easier to connect to the west coast.
neutral,@SouthwestAir please expedite missing bag claim #3526665682. Thanks!
neutral,@SouthwestAir When does the new schedule open that takes us past 10/31?
negative,@SouthwestAir Customer service said it was a known problem that they were using same confirmation numbers for domestic and international
negative,@SouthwestAir looks like my 1 yr anni trip has been replaced w someone's itinerary. Worried abt who can c my flight http://t.co/BApE6RuMNE
positive,@SouthwestAir thanks for the follow up.  I appreciate it.
positive,@SouthwestAir :arrived in San Juan early. Thanks for a great flight. LUV u!
negative,@SouthwestAir #JamesAsworth has the worst corporate account manager #22 Brent. I will now take my 70plus flights to @Delta thank you
neutral,@SouthwestAir just sent you a DM w/ additonal info
negative,"@SouthwestAir, a complete horror show. Flights bumped three times today, before noon, not how to run an airline. #cantblametheweather."
neutral,@SouthwestAir can I please go see @Imaginedragons on friday? I promise I'll only fly Southwest when going back home to NH #MHTforlife
neutral,@SouthwestAir Are you announcing any more winners to the #DestinationDragons @Imaginedragons  show @VelourLive in UTAH this weekend? #Lucky
positive,"@SouthwestAir thanks, already subscribe and have a RR Account. Had received a promo code last month but has since expired. Any new offers?"
negative,@SouthwestAir step 1: be less shot. Step 2: acknowledge customers other places than Twitter. Step 3: don't suck so much
neutral,@SouthwestAir so when do we find out who won the imagine dragons contest?
neutral,@SouthwestAir Thank you.
neutral,@SouthwestAir planning a family trip to Orlando in May and trying to figure out when to book to get the best rate. Any Suggestions?
neutral,@SouthwestAir I will not have my passport in time for my trip. Could I still fly with photo ID? #thingsishouldknow #ifeeldumb
positive,"@SouthwestAir just added #passbook support to their iOS application! Finally, I get to add them to my collection. http://t.co/lEdNoCdQee"
neutral,@SouthwestAir how can I get tickets for Feb 20 Imagine Dragons show?
positive,"@SouthwestAir I'm really craving your pretzels, please send me some."
positive,"@SouthwestAir allows you to change a flight once for no fee, yay! I will always book flights with them. @AmericanAir changes you $200"
neutral,@SouthwestAir give me tickets to the atlanta show and I'll roadtrip from Canada!! Deal? 😆
negative,@SouthwestAir it's the poor customer service that I have a problem with!!!!!
negative,@SouthwestAir it was this one but looks like the problem is now fixed. https://t.co/CFI1E3KXA9
positive,@southwestair#SWADiversity We are ready to be inspired! http://t.co/S3EsW5AgUm
neutral,@SouthwestAir sent
negative,.@SouthwestAir 3 days &amp; still not home. Not even off the ground. 3. Days. #PastMyPatienceExpirationDate
neutral,@SouthwestAir 10 revenue flights since the beginning of 2015?
neutral,@SouthwestAir Looking forward to out Power of Inclusion event with very special guests! We will begin promptly at 11:30 a.m. #SWADiversity
negative,@SouthwestAir tried to enter that rapid rewards contest link on facebook but all my browsers kept popping up security warnings 4 it.
negative,@SouthwestAir Just OH-ing a text message I received from an entitled jackass of a friend.
positive,“@SouthwestAir: @kirkwoodtiger Hmmm... how does the Caribbean sound? https://t.co/AAY5avg99b ^LD” WARM THANKS!
neutral,"@SouthwestAir I have a flight to Vegas coming up soon, but haven’t received any drink tickets Late Flightly. Can you help me out?"
neutral,“@SouthwestAir: @saysorrychris Can you follow back for a quick DM? ^SW”followed
neutral,@SouthwestAir All Flights lead to VEGAS BABY!
positive,@SouthwestAir - Apology accepted! #customerserviceWIN #itravelalot http://t.co/z5znfwkKWP
negative,@SouthwestAir how does your pre boarding process work? Basically anyone who doesn't want to wait their turn can get a slip?
positive,"@SouthwestAir LOVE your TV ad with the girl dancing. Makes me laugh every time, AND now I want to take a trip! :-)"
negative,@SouthwestAir it's ok...I forgive you guys.
negative,@SouthwestAir now it's delayed until 3:55. Getting yelled at by attendants not to bother them. Getting worse
positive,@SouthwestAir Yes! I did and the bags came straight to my hotel. Thank you ...you guys rock!
neutral,@SouthwestAir is offering #CompanionPasses to Atlanta residing frequent fliers! http://t.co/mdN5ED58ze
positive,@SouthwestAir @love_dragonss oh my gosh
negative,@SouthwestAir Service rep didn't say I was dumb just had the tone of voice like I should have known about it.
negative,@SouthwestAir it would be nice if I could talk to an agent rather than get caught up w/ a promotion &amp; then be hung up on
negative,@SouthwestAir I just wanted Southwest to know that I don't think they're as great as I used to anymore. Nothing to look into.
positive,@SouthwestAir @love_dragonss LAUREN IM SCREAMING
negative,"@SouthwestAir Customer relations line had busy signal too, called the normal line and the service rep thought I was dumb for not knowing."
positive,@SouthwestAir @love_dragonss LAUREN OMG BEST AIRLINE EVER
negative,@SouthwestAir Didn't see travel had to be compete for unused funds by expiration date hidden in the fine print. Never saw that before.
neutral,@SouthwestAir @love_dragonss AHHHH YES LAUREN
positive,@SouthwestAir @love_dragonss holy fuckinf shit
positive,@SouthwestAir @love_dragonss oh my god LAUREN OH MY GOD OH MY GOD
neutral,@SouthwestAir @love_dragonss LAUREN HoLY SHT
positive,@SouthwestAir Thank you thank you thank you
negative,@SouthwestAir after a long wait of over an hour my mother's bag did not make it. We filed a report and are waiting. Thanks for your help
neutral,@SouthwestAir  goes to court to gain access to @Delta gates at Love Field  http://t.co/ILqzmMJiYQ #deltanews
neutral,@SouthwestAir @love_dragonss LAUREN IM SCREAKJMF
negative,@SouthwestAir when will sw return to customer service?  Business travelers made sw now sw ignores us.
neutral,@SouthwestAir @karajusto SWA is willing to follow up. FINALLY.
neutral,@SouthwestAir is hiring for their Emerging Leader Development Program- Last day to apply is TODAY! Apply here: http://t.co/jLHM0x7UkB
neutral,@SouthwestAir When does PV get approved? I am ready to go!!
